Horodatage;Temperature;Densité;Viscosité_dynamique;Humidite;Ecart_de_viscosité;4_µm;5_µm;6_µm;10_µm;12_µm;14_µm;20_µm;21_µm;25_µm;30_µm;38_µm;50_µm;60_µm;70_µm;100_µm;200_µm;Total_de_particules
15:13;28.83720016;865.1776123;26.53675829;0.213562012;5.177612305;26173;11033;2945;1991;1409;679;625;497;363;247;247;161;113;63;4;1;46550
15:14;28.84371948;865.6915283;26.08195366;0.213623047;5.69152832;25112;10792;3144;2189;1588;833;779;630;487;322;322;215;179;90;3;1;46685
15:15;28.8521595;864.9206543;26.27060143;0.2137146;4.920654297;20824;8060;1892;1151;754;257;223;146;85;43;43;22;13;7;0;0;33520
15:16;28.8625145;864.7921753;26.54161863;0.21383667;4.792175293;24687;10542;3634;2668;2132;1312;1226;1001;777;563;563;325;249;111;3;0;49793
15:17;28.86379051;865.3060913;26.53025812;0.213623047;5.306091309;20256;7760;1685;1067;697;258;226;155;99;41;41;23;17;5;5;1;32335
15:18;28.86916161;865.8200073;25.9529918;0.2137146;5.820007324;26648;11838;3795;2720;2079;1150;1063;864;682;466;466;290;216;101;6;0;52384
15:19;28.87849426;864.4067383;26.77034633;0.213745117;4.406738281;26312;11946;3847;2727;2053;1172;1104;897;701;475;475;298;218;91;4;1;52320
15:20;28.87683296;865.1776123;26.40942833;0.213806152;5.177612305;23539;8832;2335;1553;1126;544;503;398;304;203;203;134;102;39;1;1;39816
15:21;28.8778553;865.3060913;26.52198961;0.214233398;5.306091309;21288;8379;1946;1143;738;231;206;140;91;45;45;24;17;9;0;0;34302
15:22;28.88706017;865.6915283;26.22485859;0.214050293;5.69152832;21703;7801;1803;1107;743;291;254;175;105;57;57;36;29;21;3;0;34185
15:23;28.88335228;865.0491333;26.31673706;0.214263916;5.049133301;24170;9829;3164;2304;1798;1059;1001;828;630;445;445;268;210;90;11;1;46252
15:24;28.88245583;865.0491333;26.38985449;0.214324951;5.049133301;23657;9374;2578;1783;1307;660;595;478;381;249;249;155;121;46;4;1;41637
15:25;28.88092422;865.3060913;26.56201017;0.214355469;5.306091309;30983;13030;2792;1687;1116;486;448;313;212;126;126;73;54;33;4;0;51483
15:26;28.8796463;865.0491333;26.52135328;0.214355469;5.049133301;24585;9535;2231;1409;953;359;315;218;147;96;96;62;50;23;4;0;40083
15:27;28.88309669;864.9206543;26.46418475;0.214416504;4.920654297;22564;9268;2602;1806;1354;790;739;609;492;352;352;214;171;85;0;1;41398
15:28;28.89242935;865.8200073;26.38892201;0.214355469;5.820007324;25466;11146;3550;2617;2042;1226;1156;922;722;520;520;321;235;97;5;0;50545
15:29;28.89971733;864.5352173;26.5627529;0.214569092;4.535217285;19677;7585;1722;1040;704;267;225;151;85;44;44;28;23;7;5;1;31607
15:30;28.9018898;865.6915283;26.05003957;0.214813232;5.69152832;23604;8937;2099;1298;860;334;300;199;136;83;83;52;43;25;2;3;38055
15:31;28.90828323;865.6915283;26.01063508;0.214935303;5.69152832;27837;12717;3489;2304;1633;811;741;607;460;310;310;186;145;81;6;0;51637
15:32;28.90815353;865.6915283;26.01381973;0.215087891;5.69152832;22862;9457;2468;1655;1155;516;468;338;246;146;146;86;75;41;4;0;39663
15:33;28.91019821;865.4345703;26.37668326;0.215026855;5.434570313;24472;9534;2374;1549;1101;520;465;367;239;145;145;86;66;33;1;0;41097
15:34;28.89882088;864.9206543;26.38714272;0.214935303;4.920654297;21029;8321;1987;1260;814;270;241;159;91;47;47;29;20;10;4;0;34329
15:35;28.91543961;865.3060913;26.12253954;0.215087891;5.306091309;22956;9006;2364;1541;1094;524;475;370;265;177;177;117;97;45;3;1;39211
15:36;28.92183113;864.5352173;26.60359908;0.215209961;4.535217285;24848;10235;2739;1853;1353;729;696;563;428;304;304;193;151;75;3;1;44474
15:37;28.91403389;865.0491333;26.3865008;0.215270996;5.049133301;28289;12609;3479;2386;1667;818;758;606;456;298;298;169;132;57;6;0;52028
15:38;28.9052124;865.5630493;26.23330057;0.215148926;5.563049316;26140;11291;3487;2423;1843;1049;976;801;618;412;412;247;179;79;3;1;49960
15:39;28.92183113;865.6915283;26.07775014;0.215484619;5.69152832;22040;8976;2199;1407;948;333;295;199;121;55;55;26;20;3;2;1;36679
15:40;28.91595078;865.1776123;26.07422997;0.215698242;5.177612305;25331;10780;3090;2124;1588;854;804;624;493;338;338;221;161;69;1;0;46816
15:41;28.90495682;865.4345703;26.3200656;0.215759277;5.434570313;25135;10461;2547;1570;1005;346;280;173;102;52;52;28;23;5;0;0;41779
15:42;28.90623665;865.5630493;26.05039696;0.215820313;5.563049316;25338;10065;2393;1514;1021;388;345;237;141;80;80;53;44;16;5;0;41720
15:43;28.90482903;864.7921753;26.60841984;0.215881348;4.792175293;25212;10249;2553;1550;1024;405;365;246;165;102;102;59;48;19;0;2;42099
15:44;28.90751457;866.0769653;26.01757296;0.215911865;6.076965332;27324;12127;3814;2709;2076;1134;1062;880;709;487;487;287;211;84;1;0;53392
15:45;28.91186142;865.5630493;26.09123639;0.215911865;5.563049316;26739;12192;3952;2813;2092;1186;1110;883;702;481;481;293;213;77;1;0;53215
15:46;28.90802574;865.4345703;25.93473694;0.216125488;5.434570313;24947;10646;3410;2420;1856;1065;1003;818;643;426;426;239;176;79;2;0;48156
15:47;28.90265656;865.3060913;26.70205734;0.216186523;5.306091309;23471;9750;2642;1787;1289;662;614;490;354;234;234;145;109;49;3;1;41833
15:48;28.90815353;865.3060913;26.1438759;0.216369629;5.306091309;22555;8605;2206;1485;1052;530;484;366;270;171;171;97;67;33;8;0;38100
15:49;28.90636444;865.3060913;26.4455867;0.216339111;5.306091309;24719;10191;2956;2028;1506;847;786;620;487;356;356;200;151;63;3;1;45269
15:50;28.90930367;865.5630493;26.07781859;0.216766357;5.563049316;20756;7341;1650;1014;680;260;235;171;100;55;55;28;17;4;9;0;32375
15:51;28.90227318;865.3060913;26.17246937;0.216644287;5.306091309;26071;10793;3254;2283;1669;868;808;647;486;296;296;181;121;49;10;2;47832
15:52;28.91416168;865.4345703;26.43153514;0.216888428;5.434570313;23255;9314;2364;1504;1046;457;401;294;196;114;114;69;51;26;5;2;39210
15:53;28.91019821;865.5630493;26.35545959;0.216949463;5.563049316;22632;8248;1932;1225;790;303;270;189;125;74;74;46;41;22;9;0;35980
15:54;28.89588165;865.3060913;26.08006308;0.216918945;5.306091309;24653;10366;3417;2440;1891;1087;1018;845;682;483;483;302;212;93;0;0;47972
15:55;28.90316772;865.3060913;26.55436844;0.217010498;5.306091309;23822;9729;2851;1997;1473;791;736;592;463;292;292;183;139;68;5;0;43433
15:56;28.88578033;864.5352173;26.47316526;0.217071533;4.535217285;22805;9330;2864;2056;1558;882;838;679;508;339;339;193;142;72;128;0;42733
15:57;28.8882103;864.9206543;26.62194753;0.21697998;4.920654297;21267;8268;2019;1283;866;331;288;183;114;64;64;36;28;9;2;5;34822
15:58;28.88731575;865.1776123;26.33253136;0.217163086;5.177612305;22129;9115;2014;1231;832;277;240;157;100;49;49;27;20;6;4;0;36250
15:59;28.88514328;864.6636963;26.57997049;0.217559814;4.663696289;22056;8690;2021;1325;915;392;335;237;155;94;94;49;34;17;2;1;36416
16:00;28.88271332;865.5630493;26.52741224;0.21762085;5.563049316;25715;11219;3492;2480;1864;1018;953;772;601;407;407;238;175;76;3;0;49420
16:01;28.87938881;864.7921753;26.63601795;0.21786499;4.792175293;25576;11393;3721;2716;2106;1281;1202;1021;804;556;556;357;259;125;0;0;51673
16:02;28.87389183;865.4345703;26.52360871;0.217803955;5.434570313;27613;11944;3091;2074;1494;768;705;545;439;306;306;188;150;65;6;0;49694
16:03;28.87504196;865.6915283;25.98807192;0.218078613;5.69152832;23629;9417;2511;1667;1179;537;494;366;252;169;169;96;66;24;4;2;40580
16:04;28.87593651;864.9206543;26.59233334;0.217956543;4.920654297;24349;10140;2805;1927;1392;722;671;524;394;256;256;154;112;71;2;1;43775
16:05;28.88846588;864.7921753;26.6435761;0.217895508;4.792175293;23008;8526;1904;1192;803;298;250;161;102;47;47;24;21;4;7;0;36394
16:06;28.88002777;864.7921753;26.50453104;0.217926025;4.792175293;23013;9405;2730;1885;1389;735;693;549;414;280;280;181;138;80;4;0;41776
16:07;28.88066673;865.0491333;26.03638917;0.218231201;5.049133301;25016;10242;3091;2170;1659;943;882;709;563;361;361;213;158;67;0;1;46435
16:08;28.87849426;864.9206543;26.50460275;0.218048096;4.920654297;24286;9851;2786;1963;1446;762;716;570;433;289;289;176;134;52;5;0;43758
16:09;28.88769913;865.9484863;25.86174686;0.218475342;5.948486328;22245;8192;2091;1337;958;443;404;287;182;111;111;70;46;14;1;1;36492
16:10;28.89460182;865.3060913;26.37028554;0.21862793;5.306091309;19110;7079;1667;1065;704;270;236;164;110;55;55;28;20;6;1;1;30570
16:11;28.8864193;865.1776123;26.46711492;0.218566895;5.177612305;21958;8639;2456;1621;1243;624;569;421;302;182;182;112;89;48;3;1;38449
16:12;28.85931778;865.1776123;26.48900403;0.21887207;5.177612305;24480;10242;2986;2076;1528;866;806;662;512;347;347;207;158;70;0;0;45287
16:13;28.83042336;864.7921753;26.66986268;0.218811035;4.792175293;21269;8112;2094;1373;945;404;354;253;176;114;114;77;60;29;5;0;35379
16:14;28.81162834;865.3060913;26.17448103;0.218505859;5.306091309;24278;9780;2797;1876;1356;672;610;491;360;246;246;145;100;41;4;0;43002
16:15;28.77800179;864.6636963;26.7914224;0.219299316;4.663696289;22394;8799;2347;1558;1103;548;502;392;310;209;209;134;102;48;7;0;38662
16:16;28.73810768;865.1776123;26.62998228;0.218811035;5.177612305;24647;11063;4049;3106;2492;1628;1537;1302;1049;727;727;470;346;146;7;0;53296
16:17;28.72199631;866.2054443;26.02306101;0.218994141;6.205444336;24898;10911;3429;2462;1866;1024;951;777;622;434;434;270;189;89;9;1;48365
16:18;28.70319748;865.5630493;26.45350201;0.219726563;5.563049316;22559;9252;1896;1091;666;230;198;120;68;26;26;11;6;3;10;1;36162
16:19;28.70128059;865.5630493;26.49451024;0.219482422;5.563049316;24292;10435;3013;2134;1555;830;776;583;454;309;309;192;150;70;5;2;45107
16:20;28.69053841;865.0491333;26.60284005;0.220031738;5.049133301;26672;11299;3554;2468;1917;1068;999;822;642;430;430;256;186;82;4;0;50829
16:21;28.67749405;865.3060913;26.63601795;0.219665527;5.306091309;22982;8964;2524;1771;1291;670;623;494;379;263;263;151;107;50;7;0;40539
16:22;28.68145943;865.0491333;26.64500475;0.220458984;5.049133301;22334;9134;2540;1724;1228;611;555;432;313;221;221;129;103;40;1;2;39586
16:23;28.69680405;865.3060913;26.57590457;0.220611572;5.306091309;24911;10999;3381;2390;1788;965;902;741;579;387;387;235;168;85;1;1;47919
16:24;28.6854248;865.0491333;26.81193082;0.22052002;5.049133301;19708;8087;2000;1264;851;368;332;234;158;82;82;51;39;18;3;1;33277
16:25;28.68529701;865.6915283;26.23927849;0.221405029;5.69152832;27205;11795;3392;2260;1602;713;659;505;352;215;215;121;89;29;0;0;49152
16:26;28.68977165;865.0491333;26.69206844;0.221618652;5.049133301;22706;9120;2554;1759;1298;701;654;515;367;259;259;173;132;46;3;0;40546
16:27;28.70128059;865.1776123;26.6673828;0.221923828;5.177612305;24154;10185;3118;2197;1706;958;909;761;598;414;414;256;190;90;2;1;45952
16:28;28.71304321;865.4345703;26.54124587;0.222351074;5.434570313;22054;9379;2547;1706;1200;572;512;382;267;168;168;90;75;41;2;1;39163
16:29;28.69399071;865.5630493;26.48074832;0.221984863;5.563049316;18678;6711;1503;921;589;213;187;110;65;32;32;8;3;1;14;1;29067
16:30;28.6854248;865.3060913;26.69645194;0.222290039;5.306091309;19543;7213;1614;991;665;255;223;139;86;37;37;26;19;8;6;1;30862
16:31;28.65600967;865.0491333;26.81694785;0.222229004;5.049133301;24926;10576;3343;2361;1763;974;915;747;590;412;412;275;205;92;4;1;47595
16:32;28.63964081;864.7921753;26.83110931;0.22277832;4.792175293;22605;8712;2270;1457;1020;467;417;304;232;163;163;101;76;25;3;0;38015
16:33;28.59372711;865.5630493;26.40631166;0.222442627;5.563049316;24297;9283;2536;1706;1267;655;597;476;359;233;233;137;97;36;3;0;41915
16:34;28.57032204;865.4345703;26.76448668;0.223175049;5.434570313;27713;12378;4003;2890;2194;1307;1237;1055;840;577;577;353;251;109;2;0;55486
16:35;28.55484581;865.3060913;26.71149164;0.223083496;5.306091309;25463;10840;3342;2363;1758;975;911;743;561;401;401;243;188;66;5;0;48260
16:36;28.53962517;865.3060913;26.62263927;0.223358154;5.306091309;22565;8551;2132;1326;947;437;391;297;199;130;130;81;52;19;3;0;37260
16:37;28.52542686;865.4345703;26.97331528;0.223052979;5.434570313;21426;7957;2015;1267;856;392;357;258;185;122;122;79;65;38;0;0;35139
16:38;28.53412628;864.7921753;26.82955889;0.223693848;4.792175293;22343;8397;1871;1189;775;288;250;157;96;59;59;28;27;8;2;0;35549
16:39;28.53578758;865.4345703;26.80712659;0.223480225;5.434570313;23521;9490;2719;1877;1377;765;712;563;419;276;276;151;113;59;2;0;42320
16:40;28.52709007;865.3060913;26.52594401;0.223510742;5.306091309;26063;11301;3858;2787;2154;1254;1190;982;754;526;526;326;241;127;2;0;52091
16:41;28.53668213;864.9206543;27.01886953;0.223327637;4.920654297;23053;9042;2575;1780;1327;727;691;577;436;310;310;194;143;65;2;1;41232
16:42;28.54397392;865.1776123;26.85261355;0.222473145;5.177612305;24823;10027;2421;1579;1101;461;409;287;215;141;141;88;73;29;7;0;41802
16:43;28.53591537;865.1776123;26.88304824;0.223083496;5.177612305;20610;7691;1639;974;636;235;203;140;84;37;37;20;16;8;3;0;32333
16:44;28.5265789;865.3060913;26.90766705;0.222686768;5.306091309;26882;10895;2919;1940;1423;731;667;516;391;236;236;136;106;61;4;0;47143
16:45;28.53143883;865.8200073;26.41165117;0.223480225;5.820007324;25299;10393;3069;2122;1584;830;782;633;468;318;318;179;144;72;3;1;46214
16:46;28.52312469;865.5630493;26.26240114;0.223693848;5.563049316;25107;10902;3549;2563;1996;1184;1113;942;757;537;537;335;238;109;3;1;49872
16:47;28.51800919;865.5630493;26.87539742;0.22265625;5.563049316;25029;10060;3069;2173;1660;974;916;746;577;385;385;237;187;77;6;0;46481
16:48;28.52031136;865.3060913;26.45879122;0.222900391;5.306091309;20190;7246;1580;966;622;242;202;121;76;41;41;20;18;6;9;0;31380
16:49;28.4998455;864.7921753;27.04291162;0.223236084;4.792175293;20430;7421;1583;971;646;227;194;125;81;39;39;19;10;4;6;4;31795
16:50;28.47656441;865.5630493;26.86604089;0.223266602;5.563049316;23310;9149;2620;1835;1375;771;722;604;477;314;314;184;141;70;4;0;41890
16:51;28.45673561;865.9484863;26.93700907;0.223449707;5.948486328;24064;9404;2619;1794;1370;742;696;565;442;311;311;182;140;54;1;1;42695
16:52;28.4173336;864.4067383;27.31559332;0.223480225;4.406738281;24758;10207;3119;2203;1659;962;895;745;604;421;421;272;213;97;2;0;46578
16:53;28.38113022;865.4345703;26.87848266;0.223510742;5.434570313;23657;8633;2004;1259;872;384;352;243;167;102;102;55;44;27;1;1;37902
16:54;28.33084869;865.5630493;26.99018037;0.225036621;5.563049316;26130;10564;2618;1717;1201;600;558;434;308;195;195;123;93;41;4;0;44781
16:55;28.27378273;865.1776123;27.13028761;0.223815918;5.177612305;20079;7408;1629;1005;670;263;234;176;118;62;62;31;27;18;0;1;31782
16:56;28.22515488;865.0491333;27.04608883;0.224700928;5.049133301;25382;10564;3398;2435;1896;1123;1045;852;668;434;434;262;182;93;4;0;48772
16:57;28.16052818;865.3060913;27.21440885;0.224700928;5.306091309;22136;8103;1916;1222;854;386;343;267;182;120;120;68;49;26;6;0;35798
16:58;28.11291885;865.1776123;27.44277148;0.224029541;5.177612305;25225;9924;2671;1762;1306;693;644;504;381;267;267;159;122;56;1;0;43982
16:59;28.06069756;865.3060913;27.34135231;0.224914551;5.306091309;24847;10480;3158;2229;1679;1009;947;782;626;434;434;266;204;95;9;0;47199
17:00;27.9960556;866.3339233;27.57923049;0.224700928;6.33392334;25006;9587;2507;1679;1235;640;582;444;323;204;204;131;93;47;8;1;42690
17:01;27.94997215;866.0769653;27.5324916;0.224212646;6.076965332;24937;9823;2354;1548;1064;461;414;315;221;130;130;81;62;32;7;2;41579
17:02;27.89171982;865.6915283;27.34908625;0.224151611;5.69152832;21348;7895;1878;1190;799;310;276;186;113;52;52;37;33;19;0;1;34188
17:03;27.82296562;866.4624023;27.34709601;0.224975586;6.462402344;25144;10359;3372;2464;1928;1177;1103;916;735;503;503;296;208;82;1;0;48791
17:04;27.7579155;866.2054443;27.33342047;0.225006104;6.205444336;27400;11601;3629;2603;2015;1143;1071;885;679;476;476;286;210;88;2;0;52564
17:05;27.70259476;865.9484863;27.57745329;0.225128174;5.948486328;25819;10725;2966;2030;1507;759;690;535;399;268;268;175;120;54;200;0;46515
17:06;27.6334343;865.1776123;28.1062196;0.225280762;5.177612305;20186;7569;1749;1060;649;243;215;142;95;50;50;25;18;5;19;1;32075
17:07;27.57925606;866.0769653;27.75689517;0.225158691;6.076965332;24020;8673;1989;1219;845;337;301;218;133;74;74;35;27;7;3;2;37955
17:08;27.51777077;866.4624023;27.59204828;0.225280762;6.462402344;24139;9926;2907;2021;1536;832;779;607;476;327;327;200;151;79;6;0;44313
17:09;27.47357368;866.5908813;27.6494592;0.225494385;6.590881348;24842;9705;2488;1670;1197;565;510;399;303;185;185;115;88;35;2;0;42289
17:10;27.41028595;866.4624023;27.75606653;0.225494385;6.462402344;26093;10515;2646;1777;1267;604;555;423;317;206;206;112;87;38;19;0;44865
17:11;27.36095619;865.5630493;28.27265137;0.22555542;5.563049316;26175;10832;2996;2014;1450;728;677;543;433;283;283;185;140;67;7;2;46813
17:12;27.30470467;865.8200073;28.04693696;0.22555542;5.820007324;26276;11138;3396;2421;1864;1083;1017;801;642;443;443;268;200;96;1;0;50089
17:13;27.24332428;866.3339233;28.30904839;0.225799561;6.33392334;24851;10056;2735;1830;1322;666;611;483;346;243;243;150;109;38;1;0;43684
17:14;27.1851387;865.6915283;28.62674929;0.226043701;5.69152832;22685;8709;2020;1254;838;302;266;176;93;51;51;31;21;3;1;0;36501
17:15;27.13284683;865.3060913;28.74609828;0.226135254;5.306091309;24840;10028;2774;1872;1316;648;597;443;322;226;226;138;92;44;0;0;43566
17:16;27.08875465;866.0769653;28.50170806;0.226318359;6.076965332;26230;11000;3588;2555;1967;1081;1011;818;644;423;423;242;180;83;2;0;50247
17:17;27.04388809;866.4624023;28.64010469;0.22644043;6.462402344;27304;11715;3496;2507;1897;1059;998;805;611;404;404;227;168;76;1;1;51672
17:18;26.98940659;866.3339233;28.26704271;0.226470947;6.33392334;28944;12464;3542;2451;1750;845;770;607;435;277;277;171;133;61;0;1;52727
17:19;26.94761086;865.9484863;28.66873192;0.226409912;5.948486328;23544;9632;2412;1594;1079;457;417;307;203;125;125;74;52;20;3;0;40044
17:20;26.90184021;864.9206543;28.84574258;0.226806641;4.920654297;26106;10344;2393;1461;989;382;342;247;158;100;100;63;49;21;1;0;42756
17:21;26.85670662;866.4624023;28.85623323;0.226654053;6.462402344;25098;9909;2626;1764;1263;590;541;409;298;187;187;111;76;30;1;1;43090
17:22;26.80348969;866.2054443;28.956122;0.22668457;6.205444336;25678;10635;2865;1958;1398;750;688;538;393;264;264;167;131;58;1;0;45788
17:23;26.76809502;866.3339233;28.54026482;0.226531982;6.33392334;25601;10503;3117;2147;1590;855;786;642;479;329;329;200;143;74;18;0;46813
17:24;26.72205734;866.4624023;29.01085257;0.227020264;6.462402344;22942;9055;2000;1204;789;291;240;155;90;44;44;25;21;8;11;6;36919
17:25;26.67331886;866.8478394;28.5382478;0.227233887;6.847839355;22496;8527;1941;1185;778;250;218;135;61;26;26;10;8;3;3;2;35667
17:26;26.63612175;866.2054443;29.03613565;0.227294922;6.205444336;25527;10036;2899;1983;1450;738;685;547;426;273;273;172;123;66;10;0;45208
17:27;26.59776878;866.0769653;29.09425646;0.227355957;6.076965332;24257;9873;2863;2014;1497;841;780;628;495;354;354;244;187;90;4;1;44481
17:28;26.5641613;866.3339233;29.05321587;0.22769165;6.33392334;23993;9562;2821;1933;1445;796;751;618;471;311;311;201;149;64;4;0;43430
17:29;26.52310944;866.5908813;29.05742521;0.227630615;6.590881348;26818;11346;3284;2267;1645;912;843;658;497;328;328;201;156;72;3;1;49358
17:30;26.48436546;866.5908813;28.66612351;0.227630615;6.590881348;21389;8163;1860;1116;730;233;190;113;74;33;33;14;14;1;1;0;33964
17:31;26.4520359;867.1047974;28.82325626;0.227752686;7.104797363;24376;9710;2866;2059;1557;857;802;659;504;343;343;203;148;60;7;0;44494
17:32;26.404562;866.5908813;28.80279091;0.227813721;6.590881348;25534;10238;2714;1815;1284;634;579;458;330;215;215;135;106;44;3;2;44304
17:33;26.37581825;866.7193604;29.16532662;0.227905273;6.719360352;26607;11486;3545;2546;1908;1048;988;788;612;427;427;268;203;86;5;1;50944
17:34;26.34361076;866.7193604;28.9575092;0.228240967;6.719360352;24389;10268;2742;1863;1290;645;603;462;341;229;229;151;118;61;4;1;43395
17:35;26.32641602;866.5908813;29.22842512;0.22845459;6.590881348;26621;11074;2867;1859;1281;565;501;367;246;158;158;97;68;29;2;1;45893
17:36;26.3360405;866.4624023;28.88665255;0.228668213;6.462402344;26670;11930;2935;1909;1304;569;502;368;250;152;152;95;73;38;0;0;46947
17:37;26.33732414;867.2332764;29.14244286;0.228881836;7.233276367;25342;10379;2410;1389;915;316;279;185;135;72;72;39;33;15;3;0;41584
